molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL509228,CNC[C@@H](O)[C@@H](c1ccccc1)N(C)c1ccccc1,1100.0,intermediate
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,3.4,active
CHEMBL463000,OC[C@@H]1OC[C@@H](O[C@@H]2O[C@@H](COCc3ccccc3)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,30000.0,inactive
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,0.93,active
CHEMBL462805,OC[C@@H]1OC[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2O)[C@H](O)[C@H]1O,6040.0,intermediate
CHEMBL245880,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,5.0,active
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,23.0,active
CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,12.0,active
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,7.0,active
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,37.0,active
CHEMBL477586,CC(C)C(=O)N(Cc1ccc(F)cc1F)[C@H]1CCNC1,400.0,active
CHEMBL518580,CC(C)C(=O)N(Cc1ccc(F)cc1Cl)[C@H]1CCNC1,98.0,active
CHEMBL477584,CC(C)C(=O)N(Cc1ccc(C(F)(F)F)cc1F)[C@H]1CCNC1,400.0,active
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,29.0,active
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,16.0,active
CHEMBL517963,CC(C)C(=O)N(Cc1ccccc1Cl)[C@H]1CCNC1,114.0,active
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,14.0,active
CHEMBL513884,O=C(C1CCOCC1)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,300.0,active
CHEMBL446281,CC(C)(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,322.0,active
CHEMBL448900,CC(C)CC(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,62.0,active
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,23.0,active
CHEMBL469233,O=C(c1ccccc1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,94.0,active
CHEMBL513360,O=C(C1CCC1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,64.0,active
CHEMBL512472,O=C(C1CC1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,25.0,active
CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,39.0,active
CHEMBL449145,CC(C)(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,92.0,active
CHEMBL469222,CC(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,31.0,active
CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,28.0,active
CHEMBL513313,CCCCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,70.0,active
CHEMBL466963,CCCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,31.0,active
CHEMBL512967,CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,60.0,active
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,7.1,active
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,3.0,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,3.0,active
CHEMBL453838,CNCCC(c1ccccc1)n1ccc2ccccc21,47.0,active
CHEMBL461330,CNCC[C@H](c1ccccc1)n1c(=O)n(C)c2ccccc21,463.0,active
CHEMBL461153,CCn1c(=O)n([C@H](CCNC)c2ccccc2)c2ccccc21,44.0,active
CHEMBL517424,CCn1c(=O)n([C@H](CCNC)c2cccc(F)c2)c2c(F)cccc21,19.0,active
CHEMBL461322,CNCC[C@H](c1ccccc1)n1c(=O)n(C2CC2)c2ccccc21,166.0,active
CHEMBL461323,CCCn1c(=O)n([C@H](CCNC)c2ccccc2)c2ccccc21,32.0,active
CHEMBL461148,CNCC[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2ccccc21,22.0,active
CHEMBL516965,CNCC[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2cccc(F)c21,30.0,active
CHEMBL513577,CNCC[C@H](c1ccccc1)n1c(=O)n(C2CCCC2)c2ccccc21,201.0,active
CHEMBL471518,CNCC[C@H](c1ccccc1)n1c(=O)n(C2CCCCC2)c2ccccc21,311.0,active
CHEMBL471519,CNCC[C@H](c1ccccc1)n1c(=O)n(-c2ccccc2)c2ccccc21,9.0,active
CHEMBL511827,CNCC[C@H](c1ccccc1)n1c(=O)n(-c2ccccc2F)c2cccc(F)c21,6.0,active
CHEMBL475527,CNCC[C@H](c1ccccc1)n1c(=O)sc2ccccc21,121.0,active
CHEMBL514193,CCCn1c(=O)n([C@@H](CCNC)c2ccccc2)c2ccccc21,627.0,active
CHEMBL512677,CNCC[C@@H](c1ccccc1)n1c(=O)n(-c2ccccc2)c2ccccc21,215.0,active
CHEMBL470313,CNCC[C@@H](c1ccccc1)n1c(=O)n(C(C)C)c2cccc(F)c21,1053.0,intermediate
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,3.4,active
CHEMBL461143,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,3.0,active
CHEMBL507379,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1CO,300.0,active
CHEMBL462384,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1SC,2.0,active
CHEMBL454675,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1OC,17.0,active
CHEMBL502379,CCc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CNC,1.5,active
CHEMBL446321,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1Cl,5.0,active
CHEMBL454674,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1F,11.0,active
CHEMBL510915,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1-c1cccc2ccccc12,3.0,active
CHEMBL509446,Cc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CN,77.0,active
CHEMBL509373,Cc1ccccc1OC1c2ccccc2CC1(O)CN,75.0,active
CHEMBL460295,Cc1ccccc1OC1c2ccccc2CC1(O)CNCCO,2800.0,intermediate
CHEMBL513618,CCNCC1(O)Cc2ccccc2C1Oc1ccccc1C,700.0,active
CHEMBL446260,CNC[C@]1(OC)Cc2ccccc2[C@@H]1Oc1ccccc1C,10000.0,inactive
CHEMBL451620,CNCC1(O)Cc2ccccc2C1Cc1ccccc1C,30.0,active
CHEMBL462402,CNCC1(O)Cc2ccccc2C1Sc1ccccc1C,10.0,active
CHEMBL462401,CNC[C@@]1(O)Cc2ccccc2[C@H]1Oc1ccccc1C,770.0,active
CHEMBL507359,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1C,3.0,active
CHEMBL455448,CNCC1(O)Cc2ccccc2C1Oc1ccccc1C,30.0,active
CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,7.0,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,5.0,active
CHEMBL512044,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(C)cc1C,2.0,active
CHEMBL517423,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(F)c1C,3.0,active
CHEMBL506137,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(F)cc1C,5.0,active
CHEMBL516507,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cc(F)ccc1C,7.0,active
CHEMBL498904,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1c(C)cccc1F,5.0,active
CHEMBL514937,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(O)c1C,4.0,active
CHEMBL454770,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(O)cc1C,4.0,active
CHEMBL464422,COc1ccc(F)cc1CCC1CCC(CCN)O1,481.0,active
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,1930.0,intermediate
CHEMBL313041,COc1ccc(C2=NNC(=O)C3CC=CCC23)cc1OC,100000.0,inactive
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,100000.0,inactive
CHEMBL505431,COc1ccc(F)cc1CCC1CCC(CCNCCCCCN2N=C(c3ccc(OC)c(OC)c3)[C@H]3CC=CC[C@H]3C2=O)O1,957.0,active
CHEMBL451500,COc1ccc(F)c(CCCC2CCC(CCNCCCCCN3N=C(c4ccc(OC)c(OC)c4)[C@H]4CC=CC[C@H]4C3=O)O2)c1,7441.0,intermediate
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,835.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1020.0,intermediate
CHEMBL473966,CNCCC1CCC(CCc2cc(F)ccc2OC)O1,20370.0,inactive
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,1281.0,intermediate
CHEMBL458639,NCC1CCC(c2ccccc2)O1,23.0,active
CHEMBL447825,NCC1CCC(c2ccc(Cl)cc2)O1,61.0,active
CHEMBL461268,NCC1CCC(c2ccc(Br)cc2)O1,59.0,active
CHEMBL451652,COc1ccc(C2CCC(CN)O2)cc1,92.0,active
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,2322.0,intermediate
CHEMBL504028,NCC1CCC(c2ccc3ccccc3c2)O1,58.0,active
CHEMBL456638,NCC1CCC(c2cccc3ccccc23)O1,210.0,active
CHEMBL456639,NCC1CCC(CCc2ccccc2)O1,360.0,active
CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,3420.0,intermediate
CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,1541.0,intermediate
CHEMBL508678,NCC1CCC(CCc2cccnc2)O1,10000.0,inactive
CHEMBL448912,NCCC1CCC(Cc2ccccc2)O1,347.0,active
CHEMBL457968,Cc1cc(CCC2CCC(CCN)O2)ccc1F,374.0,active
CHEMBL457966,NCCC1CCC(CCc2ccc(O)cc2)O1,2126.0,intermediate
CHEMBL451837,NCCC1CCC(c2ccco2)O1,10000.0,inactive
CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,10000.0,inactive
CHEMBL457967,COc1ccc(F)cc1C1CCC(CN)O1,10000.0,inactive
CHEMBL512736,COc1ccc(F)cc1[C@H]1CC[C@H](CCN)O1,10000.0,inactive
CHEMBL456017,COc1ccc(F)cc1[C@@H]1CC[C@H](CCN)O1,10000.0,inactive
CHEMBL456221,COc1ccc(F)cc1C[C@H]1CC[C@H](CN)O1,7983.0,intermediate
CHEMBL450987,COc1ccc(F)cc1C[C@@H]1CC[C@H](CN)O1,3392.0,intermediate
CHEMBL456222,COc1ccc(F)cc1C[C@H]1CC[C@H](CCN)O1,1774.0,intermediate
CHEMBL450769,COc1ccc(F)cc1C[C@@H]1CC[C@H](CCN)O1,1864.0,intermediate
CHEMBL511500,COc1ccc(F)cc1CC[C@H]1CC[C@H](CN)O1,628.0,active
CHEMBL456223,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CN)O1,4746.0,intermediate
CHEMBL462311,COc1ccc(F)cc1CC[C@H]1CC[C@H](CCN)O1,481.0,active
CHEMBL460406,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CCN)O1,3101.0,intermediate
CHEMBL460407,COc1ccc(F)cc1CCC[C@H]1CC[C@H](CN)O1,2934.0,intermediate
CHEMBL459367,COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,2857.0,intermediate
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,1930.0,intermediate
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,5133.0,intermediate
CHEMBL455221,COc1ccc(F)cc1CCCC[C@H]1CC[C@H](CN)O1,7124.0,intermediate
CHEMBL460204,COc1ccc(F)cc1CCCCC1CCC(CCN)O1,8530.0,intermediate
CHEMBL2112075,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,200.0,active
CHEMBL504479,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,300.0,active
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,600.0,active
CHEMBL523475,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,1000.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,5.0,active
CHEMBL564100,Clc1ccccc1OC(c1cccnc1)C1CCNCC1,30.0,active
CHEMBL550289,CCc1ccccc1OC(c1cccnc1)C1CCNCC1,91.0,active
CHEMBL549761,CCOc1ccccc1OC(c1cccnc1)C1CCNCC1,13.0,active
CHEMBL551556,FC(F)(F)c1ccccc1OC(c1cccnc1)C1CCNCC1,106.0,active
CHEMBL563852,FC(F)(F)Oc1ccccc1OC(c1cccnc1)C1CCNCC1,45.0,active
CHEMBL562244,c1ccc(-c2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,2.0,active
CHEMBL549965,c1ccc(Oc2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,23.0,active
CHEMBL550696,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1,23.0,active
CHEMBL551443,CCc1cccc(OC(c2cccnc2)C2CCNCC2)c1,404.0,active
CHEMBL562444,CCc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,4850.0,intermediate
CHEMBL564631,CSc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,5850.0,intermediate
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,7.0,active
CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,14.0,active
CHEMBL563987,Fc1cccc(OC(c2cccnc2)C2CCNCC2)c1F,24.0,active
CHEMBL562854,Cc1cccc(OC(c2cccnc2)C2CCNCC2)c1C,42.0,active
CHEMBL540978,Clc1ccc(OC(c2cccnc2)C2CCNCC2)c(Cl)c1,400.0,active
CHEMBL559654,Clc1ccc(Cl)c(OC(c2cccnc2)C2CCNCC2)c1,84.0,active
CHEMBL551646,Clc1cc(Cl)cc(OC(c2cccnc2)C2CCNCC2)c1,400.0,active
CHEMBL560049,Clc1cc(Cl)c(Cl)c(OC(c2cccnc2)C2CCNCC2)c1,215.0,active
CHEMBL563404,c1ccc(-c2ccccc2OC(c2ccccn2)C2CCNCC2)cc1,33.0,active
CHEMBL552046,Clc1cccc(OC(c2ccccn2)C2CCNCC2)c1Cl,23.0,active
CHEMBL560050,Cc1cccnc1C(Oc1cccc(Cl)c1Cl)C1CCNCC1,400.0,active
CHEMBL562691,Cc1ccnc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)c1,35.0,active
CHEMBL556268,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)nc1,48.0,active
CHEMBL562108,Clc1ccc(OC(c2ccccn2)C2CCNCC2)c(Cl)c1,400.0,active
CHEMBL550779,Clc1cccc(OC(c2ccncc2)C2CCNCC2)c1Cl,8.0,active
CHEMBL556888,Clc1ccc(OC(c2ccncc2)C2CCNCC2)c(Cl)c1,400.0,active
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,6.0,active
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,128.0,active
CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,17.0,active
CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,220.0,active
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,9.0,active
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,35.0,active
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,3.0,active
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,13.0,active
CHEMBL551573,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,44.0,active
CHEMBL551573,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,9.0,active
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,14.0,active
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,43.0,active
CHEMBL150932,c1ccc(C(Oc2cccc3ccccc23)C2CCNCC2)cc1,120.0,active
CHEMBL541226,Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,16.0,active
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,9200.0,intermediate
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,390.0,active
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,7900.0,intermediate
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,3.2,active
CHEMBL551474,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(C(C)C)c2cccc(F)c21,6.9,active
CHEMBL560877,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2c(F)cccc21,4.1,active
CHEMBL564229,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,7.4,active
CHEMBL551473,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2cccc(F)c21,7.8,active
CHEMBL557528,CCCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2cc(F)ccc21,39.4,active
CHEMBL559610,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2c(F)cccc21,13.8,active
CHEMBL564445,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2cc(F)ccc21,36.7,active
CHEMBL559490,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C2CCCC2)c2ccccc21,66.7,active
CHEMBL539716,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C2CCC2)c2ccccc21,42.5,active
CHEMBL562767,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)(C)C)c2ccccc21,56.0,active
CHEMBL563518,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2ccccc21,13.4,active
CHEMBL564786,CCCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21,18.6,active
CHEMBL563897,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21,17.5,active
CHEMBL561140,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C)c2ccccc21,257.0,active
CHEMBL562476,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,28.0,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,3.1,active
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,3.1,active
CHEMBL563897,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21,16.8,active
CHEMBL563518,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2ccccc21,10.8,active
CHEMBL539716,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C2CCC2)c2ccccc21,90.0,active
CHEMBL559610,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2c(F)cccc21,11.4,active
CHEMBL564229,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,6.4,active
CHEMBL560877,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2c(F)cccc21,10.4,active
CHEMBL551474,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(C(C)C)c2cccc(F)c21,4.1,active
CHEMBL557868,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(-c2ccccc2)c2cccc(F)c21,91.9,active
CHEMBL563060,CCNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2ccc(F)cc21,1000.0,active
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,3.4,active
CHEMBL576542,CNCC[C@H](c1cccc(F)c1)n1ccc2ccccc21,91.0,active
CHEMBL573667,CNCC[C@H](c1ccccc1)n1ccc2ccccc21,34.0,active
CHEMBL572951,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(Br)c21,21.0,active
CHEMBL577565,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Br)cc21,124.0,active
CHEMBL572917,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Br)ccc21,60.0,active
CHEMBL575133,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Br)cccc21,52.0,active
CHEMBL575132,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(F)c21,7.0,active
CHEMBL575546,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(F)cc21,20.0,active
CHEMBL577597,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(F)ccc21,22.0,active
CHEMBL566090,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(F)cccc21,16.0,active
CHEMBL583411,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(C)c21,18.0,active
CHEMBL572927,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(C)ccc21,21.0,active
CHEMBL574921,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(C)cccc21,15.0,active
CHEMBL579244,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(Cl)c21,21.0,active
CHEMBL575753,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Cl)cc21,92.0,active
CHEMBL566958,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Cl)ccc21,60.0,active
CHEMBL584152,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Cl)cccc21,64.0,active
CHEMBL576758,CCc1cn([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc12,10.0,active
CHEMBL576145,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1cc(C)c2ccccc21,4.0,active
CHEMBL577138,CNC[C@@H](O)[C@H](c1cccc(C(F)(F)F)c1)n1ccc2ccccc21,54.0,active
CHEMBL574920,CNC[C@@H](O)[C@H](c1cccc(Br)c1)n1ccc2ccccc21,14.0,active
CHEMBL582894,CNC[C@@H](O)[C@H](c1cccc(OC)c1)n1ccc2ccccc21,111.0,active
CHEMBL566957,CNC[C@@H](O)[C@H](c1ccc(C)cc1)n1ccc2ccccc21,117.0,active
CHEMBL577825,CNC[C@@H](O)[C@H](c1cccc(C)c1)n1ccc2ccccc21,49.0,active
CHEMBL578841,CNC[C@@H](O)[C@H](c1ccccc1C)n1ccc2ccccc21,232.0,active
CHEMBL575131,CNC[C@@H](O)[C@H](c1ccc(F)cc1)n1ccc2ccccc21,84.0,active
CHEMBL576170,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccccc21,11.0,active
CHEMBL577598,CNC[C@@H](O)[C@H](c1ccccc1F)n1ccc2ccccc21,92.0,active
CHEMBL577612,CNC[C@@H](O)[C@H](c1ccc(Cl)cc1)n1ccc2ccccc21,527.0,active
CHEMBL575535,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)n1ccc2ccccc21,16.0,active
CHEMBL583113,CNC[C@@H](O)[C@H](c1ccccc1Cl)n1ccc2ccccc21,304.0,active
CHEMBL562476,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,28.0,active
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,3.4,active
CHEMBL382741,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,3.0,active
CHEMBL1204009,CCOC(=O)CCc1ccc(OC[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(C#N)c1.Cl,37.0,active
CHEMBL180672,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,200.0,active
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,600.0,active
CHEMBL570593,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,5400.0,intermediate
CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,16000.0,inactive
CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,2150.0,intermediate
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,2100.0,intermediate
CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,2000.0,intermediate
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,1623.0,intermediate
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,1260.0,intermediate
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,969.0,active
CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,900.0,active
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,472.0,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,443.0,active
CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,400.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,385.0,active
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,360.0,active
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,221.0,active
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,135.0,active
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,43.0,active
CHEMBL562476,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,137.0,active
CHEMBL562476,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,28.0,active
CHEMBL567041,CNC[C@H](O)[C@@H](c1ccccc1)n1ccc2ccccc21.Cl,104.0,active
CHEMBL566173,CCNC[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,1200.0,intermediate
